ppg
-0.08695526737142921
-0.29560105833092365
-0.43815483929717
-0.5635907930560534
-0.6219962514330325
-0.7216878879833691
-0.7188984363661427
-0.7847529963313791
-0.8506668821307949
-0.8540540239753491
-0.9181134670641227
-0.914603616705811
-0.9973616452483381
-1.0605357273427665
-1.0648700514641423
-1.0595553838695035
-1.066675434397979
-0.5861292419209023
0.3402090140066907
1.5975478950818562
2.242759575415108
2.1303344377977314
1.7128865590394697
1.275808070108834
0.9132386786871434
0.621782337226177
0.4893326682847157
0.43811446493847095
0.3972797811395531
0.36007832896509945
0.17411636102782366
0.058376788304504025
-0.06739777786718447
-0.25686855188931634
-0.368847274181918
-0.4020948617051798
-0.3799542447140535
-0.4806429282505622
-0.5129580012914389
-0.543548473175737
-0.5908606966385413
-0.6949173112868924
-0.7439176248028303
-0.7693794841697736
-0.8880937725034409
-0.9191653823908931
-0.9704918864332103
-0.8585320702410021
-0.10226831021861621
0.9790207636032736
1.9096632580698263
2.1546722234138347
1.8927229167321509
1.4174326912460682
1.0081214819331545
0.7402422189172913
0.48611166093706754
0.3759515703356782
0.33256927198132535
0.30451645733513033
0.2771448504598976
0.10365549168261592
-0.08738334845236438
-0.2750826708201582
-0.4637058259051167
-0.661325814439439
-0.78250749160514
-0.8179012333781703
-0.9604694004085681
-1.0123701676830075
-1.073599938363113
-1.0655522702204416
-1.135485743235633
-1.1871466209835828
-1.277277015446562
-1.4272713754369426
-1.313647620652709
-0.6875112190681361
0.44352559909159156
1.3210350252092147
1.7183650095750875
1.481543136888705
1.1926065417416103
0.847689612411098
0.4999577744275375
0.20267200113298262
0.18706656417556025
0.1861791492620022
0.23885732734137824
0.05845038460267439
-0.12585672529521047
-0.3128605357189458
-0.4993237219520008
-0.6234719029180815
-0.7437131433617576
-0.7860470420740772
-0.7652567600285929
-0.8107351420609136
-0.7781538058951345
-0.8003793806699604
-0.8058655837648203
-0.7919224640229787
-0.8377361929291164
-0.8215735907093082
-0.3727861142339561
0.5425071292232875
1.591138536449207
2.1839312851283794
2.0880753104380534
1.6988375478913558
1.187368966357048
0.8439830060427017
0.518400178658316
0.406445329916017
0.42622135567067876
0.3891471272788329
0.36461752590468066
0.21454049107417233
0.014137636791358925
-0.24030818306560067
-0.33141376536407496
-0.5068739672745952
-0.6032854639768301
-0.6305933382307611
-0.6473511000028673
-0.7486000168420928
-0.7666444188701229
-0.7859195421020768
-0.8059203748286992
-0.886790356899493
-0.9919962406212635
-1.0078243171142387
-0.6915115178249645
0.16524238428622692
1.3557624048960952
2.056498094506873
2.0895155534840613
1.718887899442538
1.2214996764701558
0.8647139872098
0.6404359721394742
0.41807641923969174
0.36618435443316
0.3123487958557742
0.26011892842908235
0.019218717672038976
-0.1549925560502032
-0.3218674620181446
-0.48323921546126347
-0.5377213010623206
-0.6381056763403394
-0.7078918594443668
-0.7845018936111664
-0.8440228885859395
-0.846915229104699
-0.8471100327582065
-0.914263596543848
-0.9901741070571269
-1.0653897750006625
-1.0768555877400288
-1.1523360630542836
-1.1660166338886102
-0.7694658806062397
0.25232444717536706
1.4196681471995265
2.17936143135142
2.139164652594477
1.6860582108931672
1.3877934831356455
1.0039787370575581
0.7926948741053651
0.5549232472684352
0.5165209794992907
0.41481522525760917
0.30619061415552956
0.17491873876382907
-0.05915006803208236
-0.23349592778770212
-0.4108538629489232
-0.48274807214293686
-0.49056781884353046
-0.6306461527284063
-0.7947180221054618
-0.8656678295085916
-0.8688979355672395
-0.933241647934234
-0.946970969943165
-1.017547495591874
-1.0256131646772766
-1.1142604428201097
-1.1224024925936442
-1.1980423652776326
-1.2175468060177002
-1.0111872420262022
-0.364906065355114
0.8517284312979018
1.9204574066998792
2.2733200439938033
1.9910643926183182
1.5449238820309976
1.1630498410436494
0.9294331998734345
0.7189495783230325
0.5832228583807894
0.5306981034283685
0.5169129096242254
0.40682397301060597
0.28585247247688156
0.06687033814715347
-0.08606865484194316
-0.26371593867919746
-0.3033213942653295
-0.35283887784992113
-0.4307867140559452
-0.48785332691043637
-0.5370805151124134
-0.5837979476524044
-0.6350036807203554
-0.6811513252292112
-0.7355069829993873
-0.7685790269547643
-0.8233567373703494
-0.8724182505368197
-0.9186211183631681
-0.9708561616443547
-0.5954596612794965
0.2723088759243332
1.4892568464708291
2.208743705431847
2.2134584277755343
1.8170382696110958
1.3933487440057186
1.033724946452882
0.7845780326364532
0.5444445728788465
0.546005603198211
0.4703834274920236
0.44920922201390223
0.29022175900801095
0.06792325019540622
-0.07587651490259531
-0.3079001356966004
-0.492737121741029
-0.5969647360534706
-0.6909404466012448
-0.7623749343739897
-0.8161460711513376
-0.9268204690971713
-0.9743880427646449
-0.9521613687394515
